,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
193,200705742,2020.0,1930660872.0,4041.99,66,842,19,17,3,2020,17,3,2020,20,4,2020,1969-12-29 02:47:53.265625020,
194,200769623,2020.0,1930676006.0,14666.28,66,2998,32,21,3,2020,21,3,2020,5,4,2020,1970-01-08 03:58:53.250000005,0-15
195,200780383,2020.0,1930860645.0,108570.13,66,1869,18,6,5,2020,6,5,2020,21,5,2020,1969-12-28 10:13:40.875000021,
196,100031704,2020.0,1930796146.0,16196.66,66,755,31,17,4,2020,17,4,2020,21,6,2020,1970-01-05 19:32:37.000000021,0-15
197,200561861,2020.0,1930774237.0,23448.25,66,560,18,10,4,2020,10,4,2020,25,4,2020,1970-01-02 02:32:04.531250025,0-15
198,200761734,2020.0,1930701257.0,83095.78,66,1199,18,26,3,2020,26,3,2020,10,4,2020,1969-12-31 05:10:13.476562510,
199,200769623,2020.0,1930724889.0,5801.67,66,2997,32,1,4,2020,1,4,2020,16,4,2020,1970-01-05 22:23:35.812500016,0-15
200,200769623,2020.0,1930677295.0,11515.66,66,3005,32,22,3,2020,22,3,2020,6,4,2020,1970-01-08 10:14:06.687500006,0-15
201,200900909,2020.0,1930623159.0,42647.01,66,2765,18,9,3,2020,9,3,2020,24,3,2020,1970-01-02 18:45:27.781250024,0-15
202,200726979,2020.0,1930665005.0,810.96,66,328,18,18,3,2020,18,3,2020,2,4,2020,1969-12-30 23:19:45.742187502,
203,200769623,2020.0,1930719358.0,24504.26,66,3003,32,30,3,2020,30,3,2020,14,4,2020,1970-01-08 01:45:26.250000014,0-15
204,200353024,2020.0,1930875691.0,889.08,66,733,36,8,5,2020,1,5,2020,24,5,2020,1969-12-28 21:02:00.531250024,
205,200762950,2020.0,1930671888.0,173239.52,66,2919,18,21,3,2020,21,3,2020,5,4,2020,1970-01-13 09:28:49.250000005,0-15
206,200561861,2020.0,1930764482.0,30316.62,66,563,18,15,4,2020,15,4,2020,30,4,2020,1970-01-02 11:41:49.984375030,0-15
207,200744019,2020.0,1930647824.0,17408.37,66,2794,18,13,3,2020,13,3,2020,28,3,2020,1970-01-09 03:56:11.375000028,0-15
208,200418007,2020.0,1930630519.0,840.67,66,94,18,13,3,2020,13,3,2020,28,3,2020,1970-01-01 21:51:05.734375028,0-15
209,200762301,2020.0,1930805217.0,56261.98,66,451,24,22,4,2020,22,4,2020,7,5,2020,1969-12-29 18:33:32.796875007,
210,200772670,2020.0,1930723923.0,1655.46,66,189,46,31,3,2020,31,3,2020,15,4,2020,1970-01-04 12:11:04.250000015,0-15
211,200769623,2020.0,1930683228.0,41629.12,66,3004,32,21,3,2020,21,3,2020,5,4,2020,1970-01-08 03:36:17.937500005,0-15
212,200744019,2020.0,1930730322.0,54651.53,66,2792,18,1,4,2020,1,4,2020,16,4,2020,1970-01-03 18:15:05.859375016,0-15
213,100047382,2020.0,1930637647.0,17733.56,66,2919,18,13,3,2020,13,3,2020,28,3,2020,1970-01-17 08:28:11.000000028,16-30
214,2002,2020.0,1930637979.0,10648.32,66,1548,30,13,3,2020,13,3,2020,17,4,2020,1970-01-12 06:59:57.000000017,0-15
215,200706844,2020.0,1930842076.0,38169.79,66,3067,18,30,4,2020,30,4,2020,15,5,2020,1970-01-12 02:09:33.937500015,0-15
216,200762301,2020.0,1930747271.0,3939.0,66,442,24,4,4,2020,4,4,2020,19,4,2020,1970-01-01 00:40:02.370849628,0-15
217,102,2020.0,1930662684.0,29972.7,66,1519,30,18,3,2020,18,3,2020,22,4,2020,1970-01-12 02:57:22.875000022,0-15
218,200769623,2020.0,1930751769.0,56076.31,66,3001,32,6,4,2020,6,4,2020,21,4,2020,1970-01-04 11:19:04.125000021,0-15
219,200980828,2020.0,1930838209.0,17770.01,66,298,26,29,4,2020,29,4,2020,19,5,2020,1969-12-31 04:29:25.445312519,
220,200744019,2020.0,1930751781.0,58607.34,66,2788,18,6,4,2020,6,4,2020,21,4,2020,1970-01-04 06:54:43.250000021,0-15
221,200769623,2020.0,1930688185.0,16674.74,66,2998,32,24,3,2020,24,3,2020,8,4,2020,1970-01-08 03:14:11.000000008,0-15
222,200769623,2020.0,1930843169.0,32553.0,66,2997,32,1,5,2020,1,5,2020,16,5,2020,1970-01-05 20:22:21.906250016,0-15
223,140106408,2020.0,2960624581.0,58841.804,66,2994,5,7,4,2020,8,4,2020,18,4,2020,1970-01-21 04:27:37.500000018,16-30
224,200769623,2020.0,1930885491.0,52621.77,66,2998,32,12,5,2020,12,5,2020,27,5,2020,1970-01-02 23:14:58.171875027,0-15
225,200936373,2020.0,1930809945.0,88919.61,66,2656,18,23,4,2020,23,4,2020,8,5,2020,1970-01-01 02:08:58.912597664,0-15
226,140104285,2020.0,2960624684.0,72782.84999999999,66,404,5,29,3,2020,7,4,2020,17,4,2020,1970-01-04 05:15:41.406250017,0-15
227,200152991,2020.0,1930841854.0,1677.91,66,1414,18,30,4,2020,30,4,2020,15,5,2020,1969-12-31 01:43:50.984375015,
228,200769623,2020.0,1930819119.0,41628.67,66,3003,32,23,4,2020,23,4,2020,8,5,2020,1970-01-08 03:04:28.687500008,0-15
229,200762301,2020.0,1930745999.0,6832.47,66,444,24,3,4,2020,3,4,2020,18,4,2020,1970-01-01 05:28:14.910156268,0-15
230,200148860,2020.0,1930637644.0,16764.17,66,816,18,11,3,2020,11,3,2020,26,3,2020,1969-12-31 05:14:12.695312526,
231,2013,2020.0,1930681744.0,15259.08,66,1530,65,22,3,2020,22,3,2020,22,3,2020,1970-02-10 15:33:06.500000022,31-45
232,200752302,2020.0,1930733766.0,120098.69,66,1582,18,2,4,2020,2,4,2020,17,4,2020,1969-12-28 17:06:31.656250017,
233,200797984,2020.0,1930585699.0,89737.26,66,2919,18,3,3,2020,3,3,2020,18,3,2020,1970-01-14 02:59:20.250000018,0-15
234,200744019,2020.0,1930800326.0,16874.59,66,2790,18,21,4,2020,21,4,2020,6,5,2020,1970-01-05 07:58:30.343750006,0-15
235,200726979,2020.0,1930783750.0,86.77,66,326,18,15,4,2020,15,4,2020,30,4,2020,1970-01-03 06:16:08.359375030,0-15
236,100031704,2020.0,1930744311.0,20757.8,66,749,18,5,4,2020,5,4,2020,20,4,2020,1970-01-05 09:23:50.031250020,0-15
237,200743123,2020.0,1930639867.0,145240.7,66,1583,18,12,3,2020,12,3,2020,27,3,2020,1969-12-29 04:13:41.078125027,
238,200729290,2020.0,1930763883.0,42613.0,66,1589,18,4,4,2020,4,4,2020,19,4,2020,1969-12-29 16:39:16.984375019,
239,200762301,2020.0,1930718141.0,9987.73,66,450,24,30,3,2020,30,3,2020,14,4,2020,1969-12-31 23:06:38.573974623,
240,200769623,2020.0,1930706309.0,10921.35,66,3002,32,26,3,2020,26,3,2020,10,4,2020,1970-01-08 05:23:27.375000010,0-15
241,200769623,2020.0,1930883498.0,60886.44,66,2997,32,10,5,2020,10,5,2020,25,5,2020,1970-01-06 08:21:59.500000025,0-15
242,200762301,2020.0,1930674261.0,546.63,66,447,24,20,3,2020,20,3,2020,4,4,2020,1969-12-29 17:31:35.484375004,
243,200705742,2020.0,1930612079.0,37970.55,66,848,11,6,3,2020,6,3,2020,7,4,2020,1969-12-28 04:38:48.343750007,
244,200353024,2020.0,1930607001.0,853.29,66,733,36,5,3,2020,1,3,2020,24,3,2020,1969-12-29 09:38:22.734375024,
245,200744019,2020.0,1930843065.0,43184.27,66,2798,18,30,4,2020,30,4,2020,15,5,2020,1970-01-09 15:32:20.312500015,0-15
246,200769623,2020.0,1930582850.0,32011.03,66,2996,32,1,3,2020,1,3,2020,16,3,2020,1970-01-05 20:57:29.750000016,0-15
247,200705742,2020.0,1930821659.0,303.62,66,844,18,23,4,2020,23,4,2020,8,5,2020,1969-12-27 04:33:28.531250008,
248,200466603,2020.0,1930804830.0,42993.7,66,2538,18,21,4,2020,21,4,2020,6,5,2020,1970-01-02 04:33:38.093750006,0-15
249,200704045,2020.0,1930592854.0,16817.42,66,2257,18,3,3,2020,3,3,2020,18,3,2020,1970-01-04 02:16:33.562500018,0-15
250,200726979,2020.0,1930659942.0,66.37,66,327,18,17,3,2020,17,3,2020,1,4,2020,1969-12-28 07:12:26.781250001,
251,200769623,2020.0,1930853383.0,471.56,66,2998,32,3,5,2020,3,5,2020,18,5,2020,1970-01-03 03:56:52.359375018,0-15
252,140104409,2020.0,2960620205.0,3908.0789999999997,66,1672,5,10,3,2020,17,3,2020,27,3,2020,1970-01-03 18:03:07.296875027,0-15
253,140104409,2020.0,2960622232.0,107686.299,66,1673,5,23,3,2020,23,3,2020,2,4,2020,1970-01-08 06:34:26.687500002,0-15
254,200541916,2020.0,1930886411.0,34301.32,66,2919,18,15,5,2020,15,5,2020,30,5,2020,1970-01-13 11:07:30.250000030,0-15
255,200230690,2020.0,1930585735.0,3018.22,66,736,36,2,3,2020,1,3,2020,24,3,2020,1969-12-30 05:32:47.375000024,
256,200744019,2020.0,1930739949.0,11082.87,66,2795,18,4,4,2020,4,4,2020,19,4,2020,1970-01-09 00:19:28.250000019,0-15
257,200762301,2020.0,1930637501.0,69231.13,66,448,24,11,3,2020,11,3,2020,26,3,2020,1970-01-03 04:35:09.234375026,0-15
258,200769623,2020.0,1930752538.0,41038.99,66,3001,32,6,4,2020,6,4,2020,21,4,2020,1970-01-08 17:52:17.375000021,0-15
259,200759878,2020.0,1930643630.0,8510.4,66,2391,31,13,3,2020,13,3,2020,17,5,2020,1970-01-03 14:05:12.640625017,0-15
260,200705089,2020.0,1930655043.0,21345.17,66,1432,18,17,3,2020,17,3,2020,1,4,2020,1969-12-31 12:25:26.097656251,
261,200418007,2020.0,1930854463.0,7137.3,66,97,18,4,5,2020,4,5,2020,19,5,2020,1970-01-04 06:34:49.343750019,0-15
262,200723794,2020.0,1930594645.0,47755.62,66,1917,18,4,3,2020,4,3,2020,19,3,2020,1969-12-25 16:40:32.437500019,
263,200782669,2020.0,1930767662.0,11770.15,66,2706,26,14,4,2020,14,4,2020,4,5,2020,1970-01-01 02:26:14.054687504,0-15
264,200772595,2020.0,1930733023.0,32390.73,66,2397,18,2,4,2020,2,4,2020,17,4,2020,1970-01-03 00:28:24.671875017,0-15
265,200769623,2020.0,1930828807.0,471.56,66,3000,32,26,4,2020,26,4,2020,11,5,2020,1970-01-03 19:07:14.015625011,0-15
266,200718130,2020.0,1930706380.0,8077.18,66,2731,18,26,3,2020,26,3,2020,10,4,2020,1970-01-03 14:20:39.015625010,0-15
267,200794332,2020.0,1930800572.0,32391.9,66,631,20,20,4,2020,20,4,2020,5,5,2020,1969-12-31 04:02:17.117187505,
268,140104440,2020.0,2960631309.0,82096.62999999999,66,2565,5,26,4,2020,27,4,2020,7,5,2020,1970-01-15 14:25:43.500000007,0-15
269,200769623,2020.0,1930798934.0,17881.44,66,2995,32,19,4,2020,19,4,2020,4,5,2020,1970-01-09 08:53:24.125000004,0-15
270,200759878,2020.0,1930671419.0,4061.53,66,2387,32,21,3,2020,21,3,2020,5,4,2020,1970-01-02 13:41:12.234375005,0-15
271,200769623,2020.0,1930799626.0,25140.36,66,3002,32,20,4,2020,20,4,2020,5,5,2020,1970-01-08 06:46:28.625000005,0-15
272,200779906,2020.0,1930641039.0,21572.65,66,359,18,13,3,2020,13,3,2020,28,3,2020,1970-01-03 00:31:52.515625028,0-15
273,200769623,2020.0,1930794281.0,68350.38,66,3001,32,17,4,2020,17,4,2020,2,5,2020,1970-01-06 16:24:55.906250002,0-15
274,140104440,2020.0,2960629673.0,103372.66799999999,66,2559,5,21,4,2020,24,4,2020,4,5,2020,1970-01-13 08:34:58.750000004,0-15
275,200726979,2020.0,1930802645.0,112816.17,66,330,18,20,4,2020,20,4,2020,5,5,2020,1970-01-01 21:22:32.531250005,0-15
276,200799367,2020.0,1930594895.0,83383.24,66,1831,18,3,3,2020,3,3,2020,18,3,2020,1969-12-28 13:14:08.906250018,
277,200769623,2020.0,1930717896.0,28286.29,66,3002,32,29,3,2020,29,3,2020,13,4,2020,1970-01-08 06:59:57.312500013,0-15
278,140104331,2020.0,2960621262.0,14182.349999999999,66,2919,5,18,3,2020,26,3,2020,5,4,2020,1970-01-21 18:08:18.750000005,16-30
279,200936373,2020.0,1930584451.0,15925.0,66,2652,18,3,3,2020,3,3,2020,18,3,2020,1970-01-01 18:02:47.894531268,0-15
280,200656729,2020.0,1930610818.0,30601.36,66,2119,18,6,3,2020,6,3,2020,21,3,2020,1970-01-03 20:58:00.734375021,0-15
281,200744019,2020.0,1930666642.0,2753.74,66,2791,18,19,3,2020,19,3,2020,3,4,2020,1970-01-02 05:21:11.093750003,0-15
282,200744019,2020.0,1930739330.0,3605.7,66,2791,18,3,4,2020,3,4,2020,18,4,2020,1970-01-05 03:41:52.875000018,0-15
283,200769623,2020.0,1930746954.0,6785.94,66,3002,32,5,4,2020,5,4,2020,20,4,2020,1970-01-08 00:11:51.437500020,0-15
284,200769623,2020.0,1930793575.0,9777.44,66,3004,32,16,4,2020,16,4,2020,1,5,2020,1970-01-05 21:43:13.156250001,0-15
285,200762301,2020.0,1930605664.0,24031.95,66,452,24,6,3,2020,6,3,2020,21,3,2020,1969-12-31 21:16:45.066406271,
286,200148860,2020.0,1930689325.0,32990.46,66,810,18,23,3,2020,23,3,2020,7,4,2020,1970-01-03 19:47:29.328125007,0-15
287,200803720,2020.0,1930612090.0,66.48,66,723,36,6,3,2020,1,3,2020,24,3,2020,1969-12-27 22:10:22.093750024,
288,200416837,2020.0,1930857290.0,5917.77,66,718,34,5,5,2020,1,5,2020,11,5,2020,1969-12-29 01:59:15.140625011,
289,200726979,2020.0,1930822055.0,2396.03,66,324,18,24,4,2020,24,4,2020,9,5,2020,1970-01-02 08:20:35.453125009,0-15
290,2013,2020.0,1930571605.0,77.07,66,1538,65,28,2,2020,28,2,2020,28,2,2020,1970-02-11 13:35:31.000000028,31-45
291,200915438,2020.0,1930723164.0,6713.52,66,1177,18,1,4,2020,1,4,2020,16,4,2020,1970-01-02 02:44:27.328125016,0-15
292,200418007,2020.0,1930667012.0,8294.4,66,99,31,19,3,2020,19,3,2020,23,5,2020,1970-01-03 00:46:54.578125023,0-15
293,200769623,2020.0,1930798110.0,47118.53,66,3003,32,18,4,2020,18,4,2020,3,5,2020,1970-01-03 20:31:15.453125003,0-15
294,200455322,2020.0,1930605944.0,13326.85,66,2092,28,10,3,2020,10,3,2020,9,4,2020,1970-01-09 00:33:24.625000009,0-15
295,140106408,2020.0,2960618297.0,9394.021,66,2992,5,3,3,2020,11,3,2020,21,3,2020,1970-01-23 01:51:54.375000021,16-30
296,200762301,2020.0,1930701231.0,15724.32,66,450,24,26,3,2020,26,3,2020,10,4,2020,1970-01-01 00:28:21.949218760,0-15
297,200744019,2020.0,1930738290.0,47540.39,66,2797,18,2,4,2020,2,4,2020,17,4,2020,1970-01-05 10:20:41.218750017,0-15
298,200992695,2020.0,1930820391.0,30065.62,66,2919,18,23,4,2020,23,4,2020,8,5,2020,1970-01-12 02:19:53.500000008,0-15
299,200744019,2020.0,1930834229.0,39358.28,66,2797,18,28,4,2020,28,4,2020,13,5,2020,1970-01-09 15:32:20.312500013,0-15
300,200592182,2020.0,1930708114.0,513.16,66,729,36,27,3,2020,16,3,2020,8,4,2020,1969-12-28 02:43:58.156250008,
301,200732755,2020.0,1930605355.0,7685.73,66,1581,18,6,3,2020,6,3,2020,21,3,2020,1970-01-02 18:44:07.296875021,0-15
302,140106408,2020.0,2960621281.0,9694.384,66,2984,5,21,3,2020,21,3,2020,31,3,2020,1970-01-22 17:32:31.125000031,16-30
303,140104440,2020.0,2960621461.0,164366.223,66,2557,5,18,3,2020,20,3,2020,30,3,2020,1970-01-02 19:00:04.250000030,0-15
304,200519201,2020.0,1930828957.0,197963.27,66,1572,18,28,4,2020,28,4,2020,13,5,2020,1969-12-28 15:50:05.718750013,
305,200744019,2020.0,1930581162.0,17812.07,66,2796,18,29,2,2020,29,2,2020,15,3,2020,1970-01-11 02:02:45.062500015,0-15
306,200148860,2020.0,1930671635.0,13271.03,66,813,18,24,3,2020,24,3,2020,8,4,2020,1969-12-30 08:30:17.625000008,
307,200820380,2020.0,1930580873.0,15481.15,66,2538,18,1,3,2020,1,3,2020,16,3,2020,1969-12-31 08:06:10.792968766,
308,200704858,2020.0,1930803141.0,100878.92,66,2976,18,22,4,2020,22,4,2020,7,5,2020,1970-01-13 18:38:31.625000007,0-15
309,200762301,2020.0,1930765333.0,76124.34,66,450,24,10,4,2020,10,4,2020,25,4,2020,1970-01-03 07:00:32.390625025,0-15
310,200769623,2020.0,1930664599.0,4529.38,66,3003,32,19,3,2020,19,3,2020,3,4,2020,1970-01-07 23:29:08.875000003,0-15
311,200762301,2020.0,1930685195.0,1180.78,66,450,24,23,3,2020,23,3,2020,7,4,2020,1969-12-29 18:15:27.640625007,
312,200704045,2020.0,1930682821.0,17224.98,66,2264,18,22,3,2020,22,3,2020,6,4,2020,1970-01-03 07:36:59.421875006,0-15
313,200772595,2020.0,1930727467.0,2456.06,66,2404,18,3,4,2020,3,4,2020,18,4,2020,1969-12-31 11:59:45.546875018,
314,200744019,2020.0,1930698648.0,33580.87,66,2797,18,25,3,2020,25,3,2020,9,4,2020,1970-01-09 07:03:48.937500009,0-15
315,200705742,2020.0,1930593648.0,10486.86,66,844,18,3,3,2020,3,3,2020,18,3,2020,1969-12-30 14:38:51.164062518,
316,200769623,2020.0,1930623848.0,14696.73,66,3004,32,10,3,2020,10,3,2020,25,3,2020,1970-01-07 20:15:37.437500025,0-15
317,200799342,2020.0,1930793138.0,78109.83,66,2919,18,16,4,2020,16,4,2020,1,5,2020,1970-01-09 16:07:37.062500001,0-15
318,140103480,2020.0,1991839741.0,21395.58,66,2207,56,27,2,2020,27,2,2020,12,4,2020,1969-12-31 18:15:37.511718762,
319,100006311,2020.0,1930671166.0,20175.8,66,2919,18,18,3,2020,18,3,2020,2,4,2020,1970-01-13 16:12:48.750000002,0-15
320,200803720,2020.0,1930820211.0,1977.62,66,718,36,23,4,2020,16,4,2020,9,5,2020,1969-12-29 03:21:32.265625009,
321,200706844,2020.0,1930669778.0,15331.43,66,3060,18,21,3,2020,21,3,2020,5,4,2020,1970-01-12 04:33:43.562500005,0-15
322,200769623,2020.0,1930604650.0,15893.81,66,3003,32,7,3,2020,7,3,2020,22,3,2020,1970-01-07 18:57:20.375000022,0-15
323,200071186,2020.0,1930789924.0,46945.8,66,2919,18,16,4,2020,16,4,2020,1,5,2020,1970-01-12 23:48:40.812500001,0-15
324,200769623,2020.0,1930879136.0,59462.27,66,2996,32,9,5,2020,9,5,2020,24,5,2020,1970-01-06 05:37:52.000000024,0-15
325,200778870,2020.0,1930647008.0,9117.16,66,417,18,13,3,2020,13,3,2020,28,3,2020,1970-01-06 12:31:41.000000028,0-15
326,200769623,2020.0,1930622144.0,64440.87,66,2996,32,10,3,2020,10,3,2020,25,3,2020,1970-01-06 09:08:50.781250025,0-15
327,200148860,2020.0,1930710073.0,66356.43,66,814,18,27,3,2020,27,3,2020,11,4,2020,1970-01-01 07:20:22.316406261,0-15
328,200782001,2020.0,1930610058.0,45773.88,66,1133,18,6,3,2020,6,3,2020,21,3,2020,1970-01-03 15:09:21.765625021,0-15
329,100026809,2020.0,1930731327.0,28778.75,66,2198,9,1,4,2020,1,4,2020,11,4,2020,1970-01-01 06:58:53.957031261,0-15
330,200769623,2020.0,1930655609.0,13347.31,66,2995,32,16,3,2020,16,3,2020,31,3,2020,1970-01-07 03:51:50.875000031,0-15
331,200769623,2020.0,1930772169.0,131.58,66,2997,31,11,4,2020,11,4,2020,15,6,2020,1970-01-06 17:25:57.875000015,0-15
332,200752302,2020.0,1930776636.0,75004.47,66,1581,18,12,4,2020,12,4,2020,27,4,2020,1969-12-27 10:17:36.000000027,
333,200769623,2020.0,1930710731.0,28295.59,66,3000,32,27,3,2020,27,3,2020,11,4,2020,1970-01-08 12:09:53.750000011,0-15
334,200769623,2020.0,1930826845.0,2352.97,66,2997,32,26,4,2020,26,4,2020,11,5,2020,1970-01-05 04:29:36.250000011,0-15
335,200711029,2020.0,1930599202.0,66442.88,66,3024,18,4,3,2020,4,3,2020,19,3,2020,1970-01-12 04:59:27.562500019,0-15
336,200707822,2020.0,1930776550.0,160558.42,66,2227,18,13,4,2020,13,4,2020,28,4,2020,1969-12-30 18:08:39.218750028,
337,200592182,2020.0,1930691960.0,36102.76,66,733,33,24,3,2020,16,3,2020,23,3,2020,1969-12-31 13:25:26.074218773,
338,200455322,2020.0,1930787156.0,49124.1,66,2097,28,14,4,2020,14,4,2020,14,5,2020,1969-12-31 15:04:55.464843764,
339,200769623,2020.0,1930798325.0,55399.42,66,3002,32,18,4,2020,18,4,2020,3,5,2020,1970-01-04 01:29:27.406250003,0-15
340,200759878,2020.0,1930603081.0,14022.8,66,2385,32,4,3,2020,4,3,2020,19,3,2020,1970-01-03 01:37:34.421875019,0-15
341,200739534,2020.0,1930842944.0,27131.85,66,2035,18,30,4,2020,30,4,2020,15,5,2020,1970-01-02 18:45:11.140625015,0-15
342,200424504,2020.0,1930594041.0,7405.23,66,1692,66,4,3,2020,15,3,2020,15,3,2020,1970-02-15 07:17:29.000000015,46-60
343,200769623,2020.0,1930729868.0,5310.44,66,3005,32,1,4,2020,1,4,2020,16,4,2020,1970-01-06 16:00:42.468750016,0-15
344,100058003,2020.0,1930599489.0,2374.48,66,2919,11,4,3,2020,4,3,2020,5,4,2020,1970-01-11 03:52:22.000000005,0-15
345,200769623,2020.0,1930609796.0,79262.64,66,2999,32,8,3,2020,8,3,2020,23,3,2020,1970-01-07 01:48:57.250000023,0-15
346,200732755,2020.0,1930760367.0,79604.8,66,1587,18,8,4,2020,8,4,2020,23,4,2020,1969-12-28 09:09:54.187500023,
347,200418007,2020.0,1930773639.0,52193.28,66,89,18,10,4,2020,10,4,2020,25,4,2020,1970-01-06 05:07:22.531250025,0-15
348,200769623,2020.0,1930584953.0,661.11,66,2995,32,1,3,2020,1,3,2020,16,3,2020,1970-01-01 02:45:54.535156266,0-15
349,200781484,2020.0,1930860068.0,35464.06,66,2919,18,5,5,2020,5,5,2020,20,5,2020,1970-01-16 04:17:47.625000020,16-30
350,200775094,2020.0,1930772956.0,96825.11,66,2424,18,10,4,2020,10,4,2020,25,4,2020,1970-01-01 09:44:51.808593775,0-15
351,200152991,2020.0,1930668256.0,1812.31,66,1421,18,18,3,2020,18,3,2020,2,4,2020,1970-01-02 02:07:29.250000002,0-15
352,200769623,2020.0,1930594653.0,7230.78,66,3003,32,4,3,2020,4,3,2020,19,3,2020,1970-01-07 18:57:20.375000019,0-15
353,140104429,2020.0,2960616774.0,25041.589999999997,66,644,5,3,3,2020,5,3,2020,15,3,2020,1970-01-05 14:35:53.750000015,0-15
354,100031704,2020.0,1930747630.0,728.78,66,756,31,5,4,2020,5,4,2020,9,6,2020,1970-01-02 19:26:23.093750009,0-15
355,200769623,2020.0,1930854376.0,53201.11,66,3000,32,3,5,2020,3,5,2020,18,5,2020,1970-01-04 12:16:38.750000018,0-15
356,200772670,2020.0,1930583800.0,602.9,66,192,46,28,2,2020,28,2,2020,14,3,2020,1970-01-03 17:45:14.515625014,0-15
357,200148860,2020.0,1930691226.0,19666.18,66,818,18,23,3,2020,23,3,2020,7,4,2020,1969-12-29 06:13:16.859375007,
358,200797452,2020.0,1930641707.0,204.43,66,2911,18,11,3,2020,11,3,2020,26,3,2020,1970-01-06 04:25:28.218750026,0-15
359,140105785,2020.0,2960628703.0,27074.754,66,2497,5,13,4,2020,22,4,2020,2,5,2020,1970-01-10 20:22:43.312500002,0-15
360,200769623,2020.0,1930730277.0,15562.99,66,3001,32,1,4,2020,1,4,2020,16,4,2020,1970-01-06 12:06:19.468750016,0-15
361,200769623,2020.0,1930792925.0,9099.16,66,2997,32,16,4,2020,16,4,2020,1,5,2020,1970-01-05 13:32:52.218750001,0-15
362,200769623,2020.0,1930720154.0,10472.25,66,2998,32,31,3,2020,31,3,2020,15,4,2020,1970-01-08 04:12:21.937500015,0-15
363,200772595,2020.0,1930719448.0,1235.36,66,2404,18,30,3,2020,30,3,2020,14,4,2020,1969-12-31 16:16:36.609375014,
364,200759878,2020.0,1930768133.0,54312.68,66,2388,32,10,4,2020,10,4,2020,25,4,2020,1969-12-26 14:15:12.718750025,
365,200707822,2020.0,1930752516.0,104769.48,66,2226,18,5,4,2020,5,4,2020,20,4,2020,1969-12-29 19:43:03.453125020,
366,200743996,2020.0,1930723439.0,47975.78,66,2618,18,31,3,2020,31,3,2020,15,4,2020,1970-01-03 18:23:03.109375015,0-15
367,200769623,2020.0,1930637364.0,13956.09,66,3003,32,13,3,2020,13,3,2020,28,3,2020,1970-01-08 01:28:07.187500028,0-15
368,200769623,2020.0,1930776679.0,39143.19,66,2996,32,12,4,2020,12,4,2020,27,4,2020,1970-01-06 18:40:22.906250027,0-15
369,200769623,2020.0,1930651757.0,42089.37,66,3005,32,14,3,2020,14,3,2020,29,3,2020,1970-01-08 21:19:17.250000029,0-15
370,200769623,2020.0,1930893128.0,31794.87,66,3002,32,12,5,2020,12,5,2020,27,5,2020,1970-01-06 22:02:28.968750027,0-15
371,200749225,2020.0,1930862405.0,100980.4,66,2671,18,6,5,2020,6,5,2020,21,5,2020,1970-01-01 12:41:25.890625021,0-15
372,200759082,2020.0,1930654371.0,36479.01,66,1342,18,15,3,2020,15,3,2020,30,3,2020,1969-12-30 18:03:09.210937530,
373,200769623,2020.0,1930652946.0,58014.2,66,3004,32,14,3,2020,14,3,2020,29,3,2020,1970-01-06 19:08:47.343750029,0-15
374,200759878,2020.0,1930732203.0,14016.25,66,2393,32,3,4,2020,3,4,2020,18,4,2020,1970-01-03 03:44:36.015625018,0-15
375,200729942,2020.0,1930691589.0,11657.35,66,2390,18,24,3,2020,24,3,2020,8,4,2020,1970-01-03 14:47:00.890625008,0-15
376,200230690,2020.0,1930804276.0,242.28,66,735,36,21,4,2020,16,3,2020,8,4,2020,1969-12-27 23:05:07.593750008,
377,200148860,2020.0,1930587100.0,84250.05,66,815,18,3,3,2020,3,3,2020,18,3,2020,1970-01-02 10:43:52.109375018,0-15
378,140104440,2020.0,2960625185.0,81206.81099999999,66,2561,5,4,4,2020,5,4,2020,15,4,2020,1970-01-03 13:17:02.187500015,0-15
379,100031704,2020.0,1930802865.0,728.78,66,756,31,20,4,2020,20,4,2020,24,6,2020,1970-01-03 00:24:25.062500024,0-15
380,200769623,2020.0,1930819014.0,23794.84,66,3000,32,22,4,2020,22,4,2020,7,5,2020,1970-01-08 10:29:11.562500007,0-15
381,200769623,2020.0,1930587521.0,5037.44,66,2996,32,3,3,2020,3,3,2020,18,3,2020,1970-01-07 08:06:13.062500018,0-15
